535	177	980
495	256	4
496	257	121
498	257	243
500	259	366
505	262	489
511	265	612
518	269	734
527	274	857
538	280	980
501	382	10
501	382	124
503	383	245
506	384	367
510	385	489
516	387	612
524	390	735
533	393	858
543	397	980
509	508	18
510	508	127
511	509	246
514	509	368
518	510	490
524	512	613
531	514	735
540	516	858
551	519	981
520	635	30
521	635	132
522	635	249
525	636	369
529	636	491
535	637	613
542	639	736
551	641	858
561	643	981
534	761	46
535	761	138
536	762	252
539	762	371
543	763	492
548	764	614
555	765	737
564	766	859
574	768	982
551	888	62
552	888	145
553	888	256
556	889	374
560	889	494
565	890	616
571	891	738
579	892	860
589	893	982
571	1015	78
571	1015	153
573	1015	260
575	1016	377
579	1016	496
584	1017	617
590	1017	739
598	1018	861
607	1019	983
615	32	0
615	33	119
616	38	242
618	46	365
622	57	488
626	70	611
632	84	734
639	100	857
648	116	980
615	138	0
616	138	120
617	140	243
619	143	366
622	148	488
627	154	611
633	161	734
640	170	857
648	180	980
618	259	3
618	259	121
619	260	243
622	261	366
625	264	489
629	267	612
635	271	734
642	276	857
651	282	980
622	383	9
622	383	124
624	384	245
626	385	367
629	387	489
633	389	612
639	391	735
646	395	858
655	398	980
628	509	18
629	509	127
630	510	246
632	510	368
635	511	490
640	513	613
645	515	735
652	517	858
661	520	981
637	635	30
637	636	132
638	636	249
641	636	369
644	637	491
648	638	613
654	640	736
661	641	858
669	644	981
648	762	45
648	762	138
649	762	252
651	763	371
654	763	492
659	764	614
664	765	737
671	767	859
679	768	982
661	889	62
661	889	145
662	889	256
664	889	374
668	890	494
672	890	616
677	891	738
684	893	860
691	894	982
676	1015	78
677	1015	153
678	1016	260
680	1016	377
683	1016	496
687	1017	617
692	1018	739
698	1019	861
706	1020	983
740	48	0
738	48	119
739	52	242
741	59	365
743	68	488
747	80	611
752	93	734
757	107	857
764	123	980
738	143	0
739	144	120
740	146	243
742	149	365
744	153	488
748	159	611
752	166	734
758	175	857
765	184	980
740	261	3
741	262	121
742	263	243
743	264	366
746	267	489
750	270	612
754	274	734
760	279	857
767	285	980
744	385	9
744	385	123
745	386	244
747	387	367
749	388	489
753	390	612
758	393	735
763	396	858
770	400	980
749	510	18
749	511	127
750	511	246
752	512	368
754	513	490
758	514	613
762	516	735
768	518	858
775	521	981
756	636	30
756	636	132
757	637	249
759	637	369
761	638	491
765	639	613
769	641	736
775	642	858
781	645	981
764	763	45
765	763	138
766	763	252
767	763	371
770	764	492
773	765	614
778	766	737
783	768	859
790	769	982
775	889	61
775	889	145
776	890	255
778	890	374
780	890	494
784	891	616
788	892	738
794	893	860
800	895	982
788	1016	77
788	1016	153
789	1016	260
791	1016	376
793	1017	496
796	1017	617
801	1018	739
806	1019	861
812	1020	983
863	64	0
861	64	119
862	67	242
864	73	365
866	81	488
869	91	611
873	103	734
877	116	857
883	130	980
863	151	0
862	151	119
863	153	242
864	155	365
866	160	488
869	165	611
873	172	734
878	180	857
884	190	980
863	265	2
864	265	121
864	266	243
866	268	366
868	270	489
871	273	611
875	277	734
879	282	857
885	288	980
866	387	8
866	388	123
867	388	244
869	389	367
871	391	489
874	393	612
877	395	735
882	399	857
888	402	980
870	512	17
870	512	127
871	513	246
873	513	368
875	514	490
878	516	612
882	518	735
886	520	858
892	523	981
876	638	29
876	638	132
877	638	248
878	639	369
880	639	491
883	640	613
887	642	736
892	644	858
897	646	981
883	764	44
883	764	138
884	764	252
886	764	371
888	765	492
890	766	614
894	767	737
899	768	859
904	770	982
892	890	61
892	890	145
893	890	255
894	891	374
896	891	494
899	892	616
903	893	738
907	894	860
913	895	982
903	1017	77
903	1017	153
904	1017	260
905	1017	376
907	1018	496
910	1018	617
913	1019	739
918	1020	861
923	1021	983
988	81	0
985	79	118
985	82	242
987	87	365
989	94	488
991	103	611
994	114	734
998	126	857
1003	139	980
987	160	0
985	159	119
986	160	242
987	163	365
989	167	488
991	172	611
995	179	734
999	187	857
1003	196	980
986	269	2
987	270	120
987	271	243
988	272	366
990	274	489
993	277	611
996	281	734
1000	286	857
1005	292	980
989	390	7
989	390	123
990	391	244
991	392	366
993	393	489
995	395	612
998	398	735
1002	401	857
1007	405	980
992	514	16
992	514	126
993	514	246
994	515	368
996	516	490
999	518	612
1002	520	735
1006	522	858
1010	525	981
997	639	28
997	639	131
998	639	248
999	640	369
1001	641	491
1003	642	613
1006	643	736
1010	645	858
1015	647	981
1003	765	44
1003	765	137
1004	765	251
1005	766	371
1007	766	492
1009	767	614
1012	768	737
1016	770	859
1021	771	982
1011	891	60
1011	891	144
1011	891	255
1013	892	373
1014	892	494
1017	893	616
1020	894	738
1023	894	859
1023	892	977
1020	1017	76
1020	1017	153
1020	1018	260
1022	1018	376
1023	1018	496
1023	1016	615
1023	1014	735
1023	1011	853
1023	1008	970
